word,positions
minas,18427;18461;18584;18593
ministros,41
mio,11167;15818
mios,18625
mir,18171;19332;21839
mira,2456;15756;17836;18226;18480;21234
miraban,5257
mirado,515;945
mirando,9098;22695
mirar,23299
mire,10094
miren,11855;16981;16984;17024;17027;20445;23797
mires,9592
mirndolo,21744
miro,5331
mis,421;892;2104;6190;6423;7289;7295;7324;7338;7905;9309;11196;12398;12691;12701;12712;12715;15781;18231;20527;20844;21186;23798;23801
misin,14321
misma,1646;5952;10232;10527;10804;11419;13673;13716;17122;17163;17202;19349;20995;22807
mismo,2795;3783;5634;5692;5837;5866;6042;6393;7177;9250;9275;10732;10933;11408;11429;11589;12252;12681;12723;12769;13103;14236;14281;14643;14652;15373;15906;19805;20487;21341;22062;22714;23357;23752
mismo72,9300
mismos,11119;12116;13009;13549;22022
misterios,7614
mitad,5296;18229
mnimas,12863
moiss,1940;4574;9413;9492;16549;16582;19569;19736;23574;23904
mojado,7294
mojar,7139
moje,16423
molestes,6377;8621;11189
moliendo,17260
molino133,16629
momento,63;2258;3412;6721;12601;13625;19393;23697
monedas,12457;15334;18349;19944
monederas,13010
montaa,2652;3401;5389;8194;9383;9573;18658
montaas,20274;22609
montado,18690
montaosa,805;1229
montaron,18754
monte,18773;20627;21409
morir,6304;19711
mostaza,14028;16707
mostr,3404;10923;19735;23830
mostrado,993;1340
mostrar,6178;20849
mover,6227
movido,10834;15589
ms,650;712;1400;1766;2819;2899;4755;5891;6860;6903;6922;7247;7257;7851;8102;8464;9031;9765;10341;10394;11333;11504;11585;11679;11750;11785;12414;12706;12806;12813;12835;12920;14555;14590;14605;14617;14987;15001;15401;15896;16253;17785;17879;18034;18428;18607;19712;19787;19957;20950;21086;21129;21143;21488;22018;23605
msica,15694
mtenlo,15655
mtenlos,18634
mucha,6549;14775
muchas,2957;3818;6724;7480;9212;10982;11017;13344;17067;17877;21906;22184;22199
mucho,6859;8059;13366;13372;13378;13384;16077;16090;17768
muchos,11;268;308;2172;2194;2216;3871;4170;6511;6732;7351;8165;8187;10639;12485;12725;14122;20060
mudo,471;11351;11362
muera,14343
muere,19579
muerta,8619;8680;8692
muerte,1465;2040;9353;16570;16596;21281;22343;23455
muerte181,20220
muerto,6537;6596;10782;15665;15834
muertos,6769;8885;10047;10051;19697;19731;19759;23182;23948
mujer,3865;6898;7104;7191;7268;7275;7406;8456;8551;10949;11613;13819;13850;13954;14072;15330;19642;19655;21759
mujeres,586;858;7444;17257;22544;22955;23064;23263;23484;23531
multitud,194;1751;4679;4887;5526;6467;6519;7492;7883;8397;8451;8523;8994;9116;9577;9585;11616;12305;12610;13893;13992;17990;18141;18779;18828;20742;21546;22538
multitudes,2682;2766;4208;4325;4591;6804;8955;9149;11366;11655;13486;14966;22094;22928
mundo,3409;9290;11739;12201;12947;16031;17886;19690;20412
mundo173,19671
muri,16365;16381;19610;19621;19644
muriendo,7980;8446;15527
murieron,19638
murmuraban,4905
murmuraron,15217;18205
mustrate,4558
mustrenme,19492
mustrense,16868
mutilado,14706
mutilados,14901
muvete,14616
muy,1680;8325;17755;17759;18125;23160
naaman,3888
naasn,3220
nacer,722
nacido,1709
nacidos,6896
nacimiento,273
nacin,6348;20105;20109;22052
naciones,12945;20354;20385;23971
naciones188,21096
naciones22,2120
naciste,11629
nacor,3252
nada,759;3345;4360;7812;7821;8789;10495;11178;12341;12348;12413;21323;21347;22336;22829
nadie,2845;2849;4552;5020;5050;7776;8650;8743;9203;9553;10085;10188;10591;15504;16495;17679;18688;23044
nadie171,19457
nagai,3108
nahm,3102
nain,6510
narracin,18
natan,3201
nazareno,23422
nazaret,541;1556;2298;2503;3597;4001;18003
necesario,23938
necesidad,15467
necesita,11024;13005;18706;18741
necesitaban,8976
necesitados,11979
necesitamos,22017
necesitan,4931;12960;15325
necesite,11234
necio,12743
necios,11962;23543
neg,21755
negaban,8511
negado,12528;21299
negars,21859
negaste,14381
negocios,18355;18410
neri,3140
ngel,206;236;359;381;529;571;611;684;699;786;1663;1684;1749;1916;21474
ngeles,1781;3504;9334;12512;12534;15384;16373;19716;23511
ni,288;2846;6087;6113;6391;7028;7820;8793;8795;8797;8799;8801;10181;10183;10600;11804;12347;12795;12828;12879;12884;12939;13027;13335;14170;14676;14680;14684;15178;15181;16583;16979;17031;17364;17506;17536;19698;19701;20198;21312;21971;22795
nia,8663;8705;8711
nico,6542;9599;17685;23393
nidos,10006
niega,12520
niegan,19560
ninevitas,11699
ningn,1154;3803;5090;11792;13023;16131;20235;22435
ninguna,3852;9349;10497;11674;17653;21292
ninguno,3882;12459;14951;16929;19634
ninive,11760
nio,1129;1248;1394;1478;1846;1906;1943;2061;2079;2163;2301;2355;9676;9779;17647
nios,141;338;6990;10565;16028;16041;17592;17613;20322
nmero,5482
no,139;239;285;408;419;450;614;673;691;1142;1152;1633;1687;2037;2239;2365;2391;2472;2486;2714;2754;2786;2817;2841;2905;3281;3343;3383;3540;3760;3848;4184;4220;4467;4549;4673;4930;4940;5044;5150;5162;5207;5752;5766;5916;5919;5922;5925;5972;5982;6013;6043;6079;6108;6166;6224;6242;6362;6375;6379;6476;6570;6783;6899;6967;7011;7017;7233;7283;7309;7319;7328;7549;7625;7630;7671;7696;7742;7810;7815;7824;7855;7877;8064;8068;8107;8175;8477;8554;8620;8632;8647;8675;8678;8740;8787;8820;9029;9199;9549;9632;9733;9743;9841;9848;9854;9905;9945;9959;10012;10178;10185;10222;10249;10299;10504;10650;10660;10991;11032;11129;11176;11187;11201;11212;11295;11312;11528;11536;11557;11863;11924;11967;12026;12071;12117;12249;12339;12344;12351;12400;12411;12450;12478;12561;12576;12652;12686;12771;12786;12821;12823;12825;12857;12876;12930;12978;13012;13020;13151;13175;13297;13306;13318;13332;13350;13431;13538;13545;13601;13663;13706;13739;13758;13794;13834;13914;13931;13968;14128;14167;14198;14337;14390;14498;14504;14544;14671;14717;14853;14984;15009;15016;15026;15040;15065;15083;15099;15148;15155;15176;15248;15324;15339;15555;15618;15740;15893;15922;16095;16111;16158;16492;16532;16561;16579;16607;16804;16916;16926;16973;17017;17029;17082;17196;17210;17303;17315;17321;17351;17360;17399;17495;17617;17639;17648;17694;17696;17698;17852;17875;17954;17965;18135;18373;18505;18511;18538;18545;18550;18611;18627;18921;18929;18995;19099;19125;19325;19453;19477;19532;19584;19709;19754;19782;20017;20055;20075;20085;20097;20177;20195;20291;20509;20529;20910;20948;21112;21157;21252;21429;21464;21536;21675;21760;21784;21817;21956;21965;22095;22203;22303;22333;22432;22564;22675;22826;22984;23136;23185;23283;23398;23499;23535;23558;23676;23813;23840
no136,16787
nobleza,18325
noche,1659;2250;4357;5397;11155;12745;17239;17410;20624;23619
noches,20619
noe,17106
nombre,98;118;553;561;638;976;1184;4852;8161;9797;9834;10464;11084;14403;18810;20064;20162;20232;22970;23967
nombres,5607;10518
norte,14245
nos,30;1335;1353;1446;1810;2450;6700;7013;9842;10317;10460;11126;11130;12089;13183;19112;19570;23488;23688
nosotros,2834;6354;6629;9860;11118;12092;13189;16477;16501;16858;18380;19470;20775;22021;22612;22811;23614
nosotros13,1298
nosotros215fuimos,23521
nosotros78,9857
not,14523
noticia,401;1695;4582;6639
noticias,3573;4075
novena,22869
noventa,15251;15318
novio,4992;4996;5008
nube,9508;9520;9527;13492;20431
nuera,13475;13477
nuestra,1389;6347;16691;16810;19285;23486
nuestras,14190
nuestro,1363;1436;1468;11077;11110
nuestros,1057;1325;1343;1371;11115;22821;23448;23678
nueva,1;2963;3653;4235;6778;7431;8853;16235;21009
nueva167,19032
nuevamente,14057
nueve,15253;15320;16924
nuevo,5027;5039;5043;5053;5063;5079;5101;15669;15838;17951;18071;21259;22404;23225
nunca,15765;15773;22594;22600
o,1995;4762;5032;5057;5322;5328;6024;6684;6714;7786;9295;10540;11289;11306;12581;12586;12633;12935;13123;13190;13574;13676;13935;14487;14668;14709;15056;15087;15123;15328;16147;16736;16983;17026;17377;17859;17861;17863;17865;19054;19081;19476;20539;21152
oan,1852
obed,3211
obedecen,8031;10461
obedecera,16722
obedezcan,10513
obediente,2506
objetivo191,21385
obrado,1283
obrar,2064
obras,10364;12151;18794
obras59,7075
observa,403;625;732;768;6872;13746;14306;14383;21390
observaban,14411;19413
observacin,16977
observen,7052;10478;11747;11782;14257;17900;20793;21021;22578;23983
ocano,16719
ocasiones,16609
ochenta,2234;16014
ocho,1900;9364
octavo,1123
ocultado,10551
ocultas,12063;17961
oculto,9739
ocurra,15708
ocurran,417
ocurre,13503;13519
ocurri,153;473;1083;1501;1597;1778;4261;4489;4614;5110;5229;5381;6501;7101;7918;8244;8390;9131;9362;9465;9564;9753;9862;10664;10935;11040;11353;11605;13618;13815;14408;14963;16813;16872;17077;17125;17971;19014;22354;22913;23144;23316;23349;23631;24022
ocurrido,1805;8264;23314;23347;23404;23734
ocurrieron,23480
ocurrir,20047;21592
odiaban,18365
odiados,5596;20223
odian,1336;5716
odiar,16141
odo,1889;3739;6752;7764;12381
odos,893;7589;9717;15190
odres,5055;5083
oeste,13496;14244
ofendido,6785
ofendido89,11128
oficial,13589;13592
oficina,4857
oficio,158
oficios,177
ofrcele,5740
ofrecer,1976;10071
ofrecerle,11180
ofrecindole,22734
ofrenda,4564
ofrezcan,10271
oigo,8918
ojo,6008;6022;6039;6053;6062;6073;11827;11831;17793
ojos,2105;3711;5544;10627;15553;15617;16196;16217;16395;17540;18883;21887;23368;23655
olas,20395
olivos,18776;21412
olivos161,18662
olivos183,20629
olvidado104olvidado,12463
once,23244;23706
oportunidad,20735
oprimidos39,3688
opuesto,8042
or,4595;4612;7843;11741;21448
oraba,9388;21486
oraba34,3020
oracin,5399;18960;21510
oracin25,2249
oraciones,19912
oran,4966
orando,198;1880
orar,5391;9385;11045;11059
orden,16;66;165;9198;18047;22474
ordena,3366;8020
ordenada,11576
ordenadas,16784
ordenado,16799
ordenando,8114
ordenanzas2,134
ordenara,8177
ordenaste,14917
ordenemos,9925
ordenes,4065;6424;15771
oreja,21616;21626
oren,5725;11075;21426
orgullo,1001
orilla,7940
orlo,5501
oscura,11878
oscureci,22876
oscuridad,1458;11865;12368;22862
oscuridad195,21692
oscuridad97,11852
otra,5357;5743;7939;9972;16288;17049;17268;18385;18926;20023
otras,2958;4241;7481;7535;7553;7568;21907;23262
otro,4391;5230;5970;6437;6687;6717;7228;10025;10062;10799;10818;12031;14825;14842;15095;15127;15997;16120;16146;16156;17251;17474;17571;18476;18676;19167;19210;21769;21795;22666;22789
otro202,22259
otros,4053;4893;7002;8014;8887;8894;9160;9164;10114;11385;11582;12317;17459;19319;19633;20467;22709;23112;23675
oveja,15295
ovejas,10174;15244;16738
oy,6307;6455;14746
oyen,5704;6767
oyeron,3901;6936;17811;19322
paciencia,7774;17414
padre,661;1137;1167;1258;1364;2458;2483;2724;5911;8657;9329;9684;10038;10541;10568;10590;10599;10603;11338;12956;12990;13457;13463;14992;15406;15407;15519;15540;15544;15575;15584;15608;15627;15719;15743;15755;16411;16509;16518;16562;17704;21198;21451;22672;22893;23992
padre86,11078
padres,335;1058;1344;2058;5631;5689;8733;11277;12141;12154;17864;20205
padres26,2322
paga,10248
pagado,13611
pagan,11999
pagar,7235;10897;19471;22054
paja,6005;6036;6071
palabra,44;783;2099;2585;3392;3969;4058;4277;4364;6405;7642;7665;7692;7766;7911;10975;11646;12543;19009;21846;23431
palabras,422;2489;2515;2626;3749;6191;9310;9712;9751;12087;17959;20528;22200;23230;23277
palabras100,12280
palabras172,19539
paloma,1999;3038
palos,21665
pan,3374;3388;5193;5205;7027;8798;9036;9092;11111;11284;14431;15522;20655;20748;20965;23644;23745
panes,11162
par,1992
para,70;329;351;395;516;676;751;762;873;985;1047;1087;1168;1179;1286;1297;1366;1410;1415;1449;1466;1581;1636;1701;1729;1902;1946;1970;1975;2063;2126;2166;2189;2328;2611;2937;3522;3649;3682;3691;3927;4218;4347;4393;4577;4594;4599;4652;4780;4880;5212;5258;5775;5851;5861;6068;6318;6353;6705;7007;7288;7590;7669;7800;8259;8766;8790;8997;9046;9112;9488;9491;9495;9740;9898;10016;10158;10321;10346;10349;10396;10404;10482;10554;10683;11179;11204;11697;11707;11740;11812;12121;12296;12440;12689;12750;12767;12988;13007;13214;13762;14578;14721;14788;14936;14939;15048;15053;15179;15182;15191;15209;15257;15523;15778;15803;15925;15940;16421;16524;16530;16610;16622;16734;17298;17593;17666;17773;17787;17798;17962;18026;18156;18335;18874;19185;19280;19421;19429;19469;19596;19768;19834;19967;19982;20053;20169;20300;20566;20585;20599;20641;20736;20774;20776;20834;21203;21239;21248;21271;21427;21534;21563;22015;22098;22307;22528;22643;22683;23452;23548;23566;23855;23939
paraltico,4661;4787
paraso,22853
parbola,3777;5019;5964;7508;7603;7635;12667;13187;13722;14516;15235;17297;17443;18298;19151;19406;20460
parbolas,7622
parcializado,19455
parece,6182
pareci,48;10907
parecieron,23279
pariente,735
parientes,1105;20207
parta,23743
partan,20283
parte,9616;11029;11877;11952;12002;15410;17044;17050;17183;19188
partes,8858
parti,484;4810;9105;20972;23307
partida74,9426
partieron,18710
partindolo,23649
pas,8035;10796;15439;15462;15478;18107;18329;19168
pasa,11549
pasaba,17992;20622
pasadizos,14890
pasado,8747;21791
pasando,3935;10789;16821;18005
pasar,16487;17790;18161;20092;20444;20493;20510
pasarn,20525;20530;20597
pasaron,1899
pascua,2330;20665;20773;20842;20877;20900
pascua185,20757
paso,10815
pasto,12905
pastores,1643;1791;1860;1876
patio,21721
pauelo158,18488
paz,1475;1771;2101;7414;8599;10201;10214;10216;15140;18813;23760
paz111,13425
paz163,18876
pblica,1496
pdele,11001
peca,16657;16667
pecado,15546;15610
pecador,4427;15312;15389;17555;18215
pecadora,7111;7198
pecadores,4921;4953;5809;5834;5856;5860;7065;13650;13694;15204;15225;23215
pecados,1429;2616;4709;4733;4758;4782;7348;7377;7399;11116;23961
pecho,17547
pechos,22598;22945
pedan,22480
pedazo,5042;23861
pedazos,9034;9090;9127;19365
pedido,21237;22498
pedir,13386;15930
pedro,4408;5431;8512;8653;9185;9375;9436;9473;13179;17834;20765;21288;21706;21726;21780;21814;21841;21843;23288
pega,10318
peleg,3262
peligrosas,7966
pena,519;6338;14585
penitencia,10388
pensaba,6394
pensamientos,2192;4742;5280;11400
peor,11600
peores,13649;13693
pequeas,19943
pequeo,9780;9794;12981;16267
pequeos,10566;16649
percib,8541
perciban,9744
percibi,19481
percibido,7185
percibiendo,4740
percibieron,455
percibir,9770
percibirlo,8957
perder,20058
perder71,9265
perdida,15262;15296
perdido,15370;15671;15840;18287
perdiera,15246;15337
perdn,2613;23958
perdnalo,16664;16682
perdnalos,22673
perdon,7238;7256
perdona,7366;7398;11114
perdonado,12551;17566
perdonados,4712;4761;7353;7379;12563
perdonamos,11121
perdonar,4732;4781
perecer,20240
perecern,13670;13713
perjudica,9297
permanecan,1649
permaneci,470;1486
permitan,17610
permiti,8208;8648
permitido,5152;5209;13153
permitiera,8201;8346
permitir,1367
permteme,10031;10070
pero,138;234;588;2894;2947;2968;3812;3881;3933;4227;4361;4553;4580;4605;4738;4768;4934;4975;5001;5138;5276;5359;5639;5698;5868;5989;6012;6237;6402;6820;6848;6952;7291;7313;7334;7359;7618;7695;7704;7876;7898;7949;8143;8350;8476;8534;8626;8672;8694;8736;8912;8953;9019;9159;9178;9266;9292;9447;9630;9668;9731;9901;9937;10007;10040;10052;10068;10081;10147;10220;10292;10392;10745;10768;10821;10977;11020;11135;11370;11396;11445;11466;11501;11637;11842;11950;11973;12013;12419;12467;12516;12552;12624;12738;12881;12897;12954;12964;13131;13255;13347;13401;13534;13664;13707;13792;13913;14461;14762;15165;15503;15576;15625;15735;15749;15772;15784;15822;16200;16251;16442;16462;16542;16564;16612;16724;16920;17063;17139;17227;17354;17528;17580;17597;17748;17818;18031;18361;18608;18621;18877;18962;18979;19104;19194;19264;19329;19394;19479;19680;19728;19972;20094;20132;20234;20438;20526;21020;21046;21111;21166;21177;21244;21329;21566;21619;21681;21779;21813;21949;22108;22201;22410;22449;22499;22554;22568;22787;22823;23287;23366;23459;23534;23765;23993
perplejas,23148
perplejidad,20387
perplejo,8874
perros,16353
perseguirn,12185;20145
persona,14580;18247
personas,2866;3011;4656;5484;7496;9049;9057;15321;17242;17446;19542;20633;22949
persuadidos,19116
persuadir,16589
pertenece,17626
pertenencias,15421
perturb,222
perturba,22113
perturbo,594
perversa,9638
pervirtiendo,22050
pesados,9443
pesca,4442
pescado,11294;11303;23863
pescadores,4289
pescados,4378;9039;9096
pescar,4348;4359
pescars,4472
pesos,12110;12126
peticin,245
piadoso,5914;17551
piadosos,5907
piara,8185;8222
pichones,1997
pida,5764
pidan,11343
pide,11259;11282;11292;11309;15137
pidi,1176;4310;8317;8739;11901;23017
pidiendo,22455
pidiendo93,11239
pidieran,6321
pido,16508
pie,1469;3526;5304;17485;22694
piedad,979;1113;1341;1434;16414;16856;18016;18041
piedad10,1052
piedra,3369;3531;11288;16626;18924;19343;19352;19361;20021;21441;23042;23127
piedras,2737;18848;19998
piensa,7863
piensan,4747;13419;13644;13689
piensas,10905
pienso,15498;16785
pierda,9268;17229
pierde,9294;17226
pies,4416;7135;7141;7156;7290;7296;7325;7339;8280;8422;8834;10969;15649;16905;19836;23802;23835
pilato,2551;13634;22040;22068;22084;22131;22238;22242;22261;22399;22473;23015
piso,2936;18920;20855
pisoteaban,12314
pisoteadas,7525
pjaros,7531;10002;12841;14049
placer,12987
placeres,7737
plagas,6726;20120
planeando,12283
plano,5474
plant,19154
plantaban,17136
plantada,13729
platos,11949
plaza,6994;12050
plazas,19883
plntate,16716
pnganselo,15638
pobre,3655;10353;10357;14704;16613;19940;19954;21047
pobres,5556;5640;5654;5665;6774;11994;12033;12054;12097;12129;12236;14898;17739;18238;20311
pobres48,5679
pobreza,19976
poca,12927
pocas,13362
poco,4315;6502;7363;7369;16072;16084;18442
pocos,10151;14105;15425
poda,451;18136
podamos,20778
podan,18996;23841
poder,326;710;3568;4063;4646;5534;8543;8758;10492;12297;12439;18999;19433;20433;21689;21989;24005
poderes,20415
poderosas,10365
poderoso,966;23427
poderosos9,1013
podido,8479
podr,11033;14613;20837
podra,13578;18561;20719
podran,5269;5376;14691;16709;20677
podrido,6091
podridos,6086
podrn,14129;16059;20196
podrs,409;13799;16769
polilla,13029
polluelos,14374
polvo,8831;10311;19370
pona,4154;19930
poncio,2550
pondr,13210;13248;13312
pondrn,20138
pondrs,636
pone,5021;5051;7788;7796;11800;19956;19977
ponen,19965
poner,14;19386
ponerlo,4667
ponerse,5081
pongan,15639
poniendo,4141
por,180;271;440;533;637;671;716;868;919;971;1065;1114;1225;1310;1431;1438;1470;1883;1914;2031;2232;2448;2468;2676;2688;2974;2986;3328;3334;3340;3558;3578;3592;3929;3936;4112;4245;4362;4383;4440;4565;4686;4745;4910;4958;5118;5145;5516;5597;5726;5904;5984;6001;6102;6296;6342;6389;6644;6648;6682;6712;6786;6816;6970;7072;7343;7422;7701;7725;7730;7835;8149;8225;8302;8369;8376;8387;8463;8482;8573;8670;8846;8870;9217;9220;9271;9431;9444;9689;9698;9977;10135;10168;10507;10588;10784;10790;10797;10816;10835;10938;11016;11217;11223;11377;11442;11450;11452;11469;11550;12165;12357;12455;12464;12476;12728;12782;12789;12796;12867;13160;13432;13543;13547;13572;13605;13826;13995;14004;14090;14115;14117;14537;14593;14821;14838;14851;15142;15309;15317;15387;15590;16050;16338;16371;16616;16822;16956;17072;17347;17791;17867;18061;18108;18162;18791;18859;18904;19097;19169;19456;19487;19537;19545;19793;19908;20046;20158;20179;20204;20224;20242;20255;20340;20358;20388;20403;20531;20916;20985;21017;21050;21246;21528;22118;22178;22314;22317;22345;22389;22421;22424;22440;22489;22551;22566;22570;22573;22820;23149;23175;23784;23788;23968
porcin,13217;13314
porqu,6160;17675;18699;18729
porque,142;243;275;366;418;503;618;758;883;909;942;952;962;1568;1632;1690;1706;2369;2725;3496;3645;3967;4188;4244;4424;4429;5102;5529;5557;5573;5582;5619;5629;5646;5661;5671;5687;5893;5949;6228;6345;6378;6831;6889;7020;7194;7354;7548;7623;7809;7844;8111;8164;8323;8402;8434;8540;8875;9012;9051;9258;9279;9596;9718;9742;9812;9839;9852;9908;9954;10361;10516;10569;10635;11117;11255;11435;11688;11732;11772;11922;11998;12037;12059;12104;12132;12155;12243;12647;12943;12983;13032;13165;13437;13656;13882;14121;14292;14336;14551;14635;14688;14715;14723;14795;14947;15032;15660;15725;15829;16022;16139;16205;16435;16520;16777;16986;17035;17925;18158;18183;18266;18299;18437;18495;18549;18595;18885;18927;19001;19114;19399;19752;19962;20059;20088;20184;20294;20326;20413;20450;20907;20945;21140;21359;21377;21807;22009;22174;22250;22325;22577;22620;22815;23615;23810
porque128,16026
posada,1640;10860;10882
posedo,8301
posee,12661
posesiones,15872
posibles,17830
postr,16329
pozo,14493
practica,6243
practican,7916
practique,6194
prate,5293
prdica,11778
precipicio,3931
precipit,8224
precisin,59
preciso,22248
predicaba,2960;19029
predicada,16241
predicado,23964
predicando,2606;7426;8850
predicar,3650;4232;8773
pregunt,601;8157;9145;10750;15706;17659;17674;18055;22070;22135
pregunta,18698;19071
preguntaban,2768;3746;21895
preguntar,5311
preguntarle,9748
preguntaron,2831;7599;17275;19046;19441;19567;20029
preguntas,2420;19788
preguntndose,23311
pregunto,17994;21963
prendera,15340
preocupa,10993
preocupacin,21523
preocupaciones,7732;20549
preocupada,11015
preocupados,12788;12866;23787
preocupen,12578
preocupndose,12846
prepar,13334
prepara,16757
preparacin211,23054
preparada3,350
preparado,2113;12757;23123
preparar,1411;6882
prepararon,20875;23087
preparativos,20861
preparemos,20788
preparen,2637;20771
preparndolo,9897
presencia,390;8566;12523;12531;14186;14623;15381
presenciales,39
presentarlo,1947
presentes,13622
preserva,17233
preservados,5088
presiona,8525
presionaba,8453
presionaba40,4273
presionaban,22451
prestamista,7216
prestan,5841;5858
presten,5877
pretendan,19418
pretensin,19909
primer,62;1526;23102
primero,6055;10032;10069;10199;14810;15043;15102;15968;17064;18416;19604;20093
primero101,12325
primeros,14267;14274
primognito,1618
prisa,1817
prisin,3005;13597;21277
prisionero,22361
prisiones,20151
privado,10623
prjimo,10728;10756;10910
prncipe,11380
probaban,11387
probar,14959
probarn,9351
procederan,3754
proclamado,12387
proclamando,8375
proclamar,3670;3692
produjo,12675
profeta,1398;2630;3622;3804;3879;6624;6854;6863;6902;7183;11686;14342;19121;23426
profetas,1315;5637;5696;8899;9170;10640;12138;12175;12193;14227;14354;16225;16553;16586;17915;23554;23578;23906
profetiz,1266
profetiza,2204;21896
profundo,4342;6206
prohban,9851
prohibiendo,22053
prohibimos,9838
promesa,23989
pronto,7543;21914
propia,1544;2187;2296;11494;15005;15019;16035;17452;18519
propiedad,15416
propiedades,15445
propio,3809;6021;6052;6061;10854;14037;14991;16127
propios,6104
prostitutas,15798
protectora,1433
provienen,14174
prpura,16313
prstame,11160
prueba,10677
prueban,19490
pruebas,21187
publicaron,1835
pudiera,12294
pudieran,19423
pudieron,7234;7878;9633;14505;23923
pudo,6226;14559;15084
pueblo,1288;2134;3795;3810;6283;9894;9904;16834;18674;21923;23327;23594
pueblos,7425;9003
pueblos67,8849
pueda,1049;3527;7672;10160;14943;16496;16527;18068;19326
puedan,2196;7804;8999;11816;12416;13076;21206
puedas,72
puede,686;2730;4731;5965;12847;14338;15010;15027;15066;15156;16134;17815;19256;19846
pueden,4985;7626;7631;12858;16159;16493;19710
puedes,4521;6027;6065;15894
puedo,361;11202;14854
puerta,6529;11191;11269;14119;14145;14156;16332
pues,1277;1402;2103;3427;3458;4059;6078;6097;6148;6412;8121;10241;11164;11460;12338;12593;12685;13555;15291;15365;15892;17572;17621;17757;18142;18274;18490;19656;19707;19764;20561;20679;22181;22674;23490
puesto,2165;6418;10088;14589;14604;15061;15919;23083
punta,16425
punto,6302
purificacin,1931
puso,3477;6208;8697;9782;10675;10851;13858;14034;17483;17754;18506;18539;23035
qu,869;1244;2449;2769;2810;2832;2835;3994;4055;4746;4753;4911;4959;5146;5803;5828;5848;6002;6807;6821;6849;6977;7600;8093;9281;10680;10692;11143;12683;13544;13763;14009;14016;14060;15880;15907;17663;18057;19248;19297;19336;19488;19794;21529;22016;22425;22426;22628;23176;23412;23785;23789
qudate,4018
qudense,8811;10229
